CONF FIE WVL CX_IDA CY_IDA CX_DET CY_DET MAG_Y RMS_X RMS_Y
38 1 5380.000 -0.000 0.029 22.155 19.518 0.03397 4.59 1.03
38 2 5380.000 16.621 0.063 22.735 19.535 0.03396 5.11 2.31
38 3 5380.000 -16.625 0.076 21.576 19.496 0.03389 5.42 3.06
38 1 5390.000 -0.000 0.029 22.156 19.765 0.03398 4.51 1.04
38 2 5390.000 16.621 0.063 22.736 19.782 0.03396 5.03 2.29
38 3 5390.000 -16.625 0.076 21.576 19.743 0.03390 5.36 3.06
38 1 5400.000 -0.000 0.029 22.156 20.011 0.03398 4.44 1.04
38 2 5400.000 16.621 0.063 22.736 20.029 0.03397 4.96 2.27
38 3 5400.000 -16.625 0.076 21.577 19.990 0.03390 5.29 3.06
38 1 5410.000 -0.000 0.029 22.156 20.258 0.03399 4.36 1.05
38 2 5410.000 16.621 0.063 22.737 20.276 0.03398 4.88 2.26
38 3 5410.000 -16.625 0.076 21.577 20.237 0.03391 5.23 3.06
38 1 5420.000 -0.000 0.029 22.157 20.505 0.03400 4.28 1.06
38 2 5420.000 16.621 0.063 22.737 20.523 0.03398 4.81 2.24
38 3 5420.000 -16.625 0.076 21.577 20.484 0.03391 5.16 3.06
38 1 5430.000 -0.000 0.029 22.157 20.753 0.03400 4.20 1.08
38 2 5430.000 16.621 0.063 22.737 20.770 0.03399 4.73 2.22
38 3 5430.000 -16.625 0.076 21.578 20.731 0.03392 5.09 3.06
38 1 5440.000 -0.000 0.029 22.158 21.000 0.03401 4.12 1.09
38 2 5440.000 16.621 0.063 22.738 21.017 0.03400 4.65 2.21
38 3 5440.000 -16.625 0.076 21.578 20.978 0.03392 5.02 3.07
38 1 5450.000 -0.000 0.029 22.158 21.247 0.03402 4.04 1.11
38 2 5450.000 16.621 0.063 22.738 21.264 0.03400 4.56 2.19
38 3 5450.000 -16.625 0.076 21.578 21.225 0.03393 4.95 3.07
38 1 5460.000 -0.000 0.029 22.158 21.494 0.03402 3.95 1.13
38 2 5460.000 16.621 0.063 22.739 21.512 0.03401 4.48 2.17
38 3 5460.000 -16.625 0.076 21.579 21.472 0.03393 4.88 3.08
38 1 5470.000 -0.000 0.029 22.159 21.742 0.03403 3.87 1.15
38 2 5470.000 16.621 0.063 22.739 21.759 0.03402 4.39 2.15
38 3 5470.000 -16.625 0.076 21.579 21.720 0.03394 4.81 3.09
38 1 5480.000 -0.000 0.029 22.159 21.989 0.03403 3.79 1.17
38 2 5480.000 16.621 0.063 22.739 22.007 0.03402 4.31 2.13
38 3 5480.000 -16.625 0.076 21.580 21.967 0.03395 4.74 3.10
38 1 5490.000 -0.000 0.029 22.160 22.237 0.03404 3.70 1.20
38 2 5490.000 16.621 0.063 22.740 22.254 0.03403 4.22 2.11
38 3 5490.000 -16.625 0.076 21.580 22.215 0.03395 4.67 3.11
38 1 5500.000 -0.000 0.029 22.160 22.484 0.03405 3.61 1.23
38 2 5500.000 16.621 0.063 22.740 22.502 0.03404 4.13 2.09
38 3 5500.000 -16.625 0.076 21.581 22.462 0.03396 4.60 3.12
38 1 5510.000 -0.000 0.029 22.161 22.732 0.03405 3.53 1.26
38 2 5510.000 16.621 0.063 22.741 22.749 0.03404 4.04 2.07
38 3 5510.000 -16.625 0.076 21.581 22.710 0.03396 4.53 3.14
38 1 5520.000 -0.000 0.029 22.161 22.980 0.03406 3.44 1.29
38 2 5520.000 16.621 0.063 22.741 22.997 0.03405 3.95 2.05
38 3 5520.000 -16.625 0.076 21.581 22.958 0.03397 4.46 3.15
38 1 5530.000 -0.000 0.029 22.161 23.227 0.03407 3.36 1.32
38 2 5530.000 16.621 0.063 22.742 23.245 0.03406 3.86 2.04
38 3 5530.000 -16.625 0.076 21.582 23.205 0.03397 4.39 3.17
38 1 5540.000 -0.000 0.029 22.162 23.475 0.03407 3.28 1.36
38 2 5540.000 16.621 0.063 22.742 23.493 0.03407 3.77 2.02
38 3 5540.000 -16.625 0.076 21.582 23.453 0.03398 4.32 3.19
38 1 5550.000 -0.000 0.029 22.162 23.723 0.03408 3.19 1.40
38 2 5550.000 16.621 0.063 22.743 23.741 0.03407 3.68 2.00
38 3 5550.000 -16.625 0.076 21.583 23.701 0.03399 4.25 3.22
38 1 5560.000 -0.000 0.029 22.163 23.971 0.03409 3.11 1.44
38 2 5560.000 16.621 0.063 22.743 23.989 0.03408 3.59 1.98
38 3 5560.000 -16.625 0.076 21.583 23.949 0.03399 4.19 3.24
38 1 5570.000 -0.000 0.029 22.163 24.219 0.03409 3.04 1.48
38 2 5570.000 16.621 0.063 22.744 24.237 0.03409 3.50 1.96
38 3 5570.000 -16.625 0.076 21.584 24.197 0.03400 4.13 3.27
38 1 5580.000 -0.000 0.029 22.164 24.468 0.03410 2.96 1.53
38 2 5580.000 16.621 0.063 22.744 24.485 0.03410 3.41 1.95
38 3 5580.000 -16.625 0.076 21.584 24.445 0.03400 4.07 3.30
38 1 5590.000 -0.000 0.029 22.164 24.716 0.03411 2.89 1.58
38 2 5590.000 16.621 0.063 22.745 24.733 0.03410 3.33 1.93
38 3 5590.000 -16.625 0.076 21.585 24.694 0.03401 4.01 3.33
38 1 5600.000 -0.000 0.029 22.165 24.964 0.03412 2.83 1.63
38 2 5600.000 16.621 0.063 22.745 24.982 0.03411 3.24 1.92
38 3 5600.000 -16.625 0.076 21.585 24.942 0.03402 3.96 3.36
38 1 5610.000 -0.000 0.029 22.166 25.212 0.03412 2.77 1.68
38 2 5610.000 16.621 0.063 22.746 25.230 0.03412 3.16 1.90
38 3 5610.000 -16.625 0.076 21.586 25.190 0.03402 3.91 3.40
38 1 5620.000 -0.000 0.029 22.166 25.461 0.03413 2.71 1.73
38 2 5620.000 16.621 0.063 22.746 25.478 0.03413 3.08 1.89
38 3 5620.000 -16.625 0.076 21.586 25.439 0.03403 3.87 3.44
38 1 5630.000 -0.000 0.029 22.167 25.709 0.03414 2.67 1.79
38 2 5630.000 16.621 0.063 22.747 25.727 0.03414 3.01 1.88
38 3 5630.000 -16.625 0.076 21.587 25.687 0.03403 3.83 3.48
38 1 5640.000 -0.000 0.029 22.167 25.958 0.03415 2.63 1.84
38 2 5640.000 16.621 0.063 22.748 25.976 0.03414 2.95 1.87
38 3 5640.000 -16.625 0.076 21.588 25.936 0.03404 3.80 3.52
38 1 5650.000 -0.000 0.029 22.168 26.207 0.03415 2.61 1.90
38 2 5650.000 16.621 0.063 22.748 26.224 0.03415 2.89 1.86
38 3 5650.000 -16.625 0.076 21.588 26.184 0.03405 3.77 3.56
38 1 5660.000 -0.000 0.029 22.168 26.455 0.03416 2.59 1.96
38 2 5660.000 16.621 0.063 22.749 26.473 0.03416 2.83 1.86
38 3 5660.000 -16.625 0.076 21.589 26.433 0.03405 3.75 3.61
38 1 5670.000 -0.000 0.029 22.169 26.704 0.03417 2.59 2.03
38 2 5670.000 16.621 0.063 22.749 26.722 0.03417 2.79 1.85
38 3 5670.000 -16.625 0.076 21.589 26.682 0.03406 3.74 3.66
38 1 5680.000 -0.000 0.029 22.170 26.953 0.03418 2.60 2.09
38 2 5680.000 16.621 0.063 22.750 26.971 0.03418 2.75 1.85
38 3 5680.000 -16.625 0.076 21.590 26.931 0.03407 3.74 3.71
38 1 5690.000 -0.000 0.029 22.170 27.202 0.03418 2.62 2.16
38 2 5690.000 16.621 0.063 22.751 27.220 0.03419 2.73 1.85
38 3 5690.000 -16.625 0.076 21.590 27.180 0.03407 3.75 3.77
38 1 5700.000 -0.000 0.029 22.171 27.451 0.03419 2.65 2.22
38 2 5700.000 16.621 0.063 22.751 27.469 0.03420 2.72 1.86
38 3 5700.000 -16.625 0.076 21.591 27.429 0.03408 3.76 3.82
38 1 5710.000 -0.000 0.029 22.171 27.700 0.03420 2.70 2.29
38 2 5710.000 16.621 0.063 22.752 27.718 0.03421 2.72 1.87
38 3 5710.000 -16.625 0.076 21.592 27.678 0.03409 3.79 3.88
38 1 5720.000 -0.000 0.029 22.172 27.949 0.03421 2.76 2.36
38 2 5720.000 16.621 0.063 22.753 27.967 0.03422 2.74 1.87
38 3 5720.000 -16.625 0.076 21.592 27.927 0.03409 3.82 3.94
38 1 5730.000 -0.000 0.029 22.173 28.199 0.03422 2.84 2.44
38 2 5730.000 16.621 0.063 22.753 28.216 0.03423 2.76 1.89
38 3 5730.000 -16.625 0.076 21.593 28.176 0.03410 3.87 4.01
38 1 5740.000 -0.000 0.029 22.173 28.448 0.03423 2.93 2.51
38 2 5740.000 16.621 0.063 22.754 28.466 0.03424 2.81 1.90
38 3 5740.000 -16.625 0.076 21.594 28.426 0.03411 3.92 4.07
38 1 5750.000 -0.000 0.029 22.174 28.697 0.03424 3.04 2.59
38 2 5750.000 16.621 0.063 22.755 28.715 0.03425 2.87 1.92
38 3 5750.000 -16.625 0.076 21.594 28.675 0.03412 3.99 4.14
38 1 5760.000 -0.000 0.029 22.175 28.947 0.03424 3.15 2.66
38 2 5760.000 16.621 0.063 22.755 28.965 0.03426 2.94 1.94
38 3 5760.000 -16.625 0.076 21.595 28.925 0.03412 4.07 4.21
38 1 5770.000 -0.000 0.029 22.176 29.197 0.03425 3.28 2.74
38 2 5770.000 16.621 0.063 22.756 29.214 0.03427 3.03 1.97
38 3 5770.000 -16.625 0.076 21.596 29.174 0.03413 4.16 4.28
38 1 5780.000 -0.000 0.029 22.176 29.446 0.03426 3.42 2.82
38 2 5780.000 16.621 0.063 22.757 29.464 0.03428 3.14 2.00
38 3 5780.000 -16.625 0.076 21.596 29.424 0.03414 4.26 4.35
38 1 5790.000 -0.000 0.029 22.177 29.696 0.03427 3.57 2.90
38 2 5790.000 16.621 0.063 22.758 29.714 0.03429 3.25 2.03
38 3 5790.000 -16.625 0.076 21.597 29.673 0.03415 4.37 4.42
38 1 5800.000 -0.000 0.029 22.178 29.946 0.03428 3.74 2.99
38 2 5800.000 16.621 0.063 22.758 29.964 0.03430 3.39 2.07
38 3 5800.000 -16.625 0.076 21.598 29.923 0.03415 4.49 4.50
38 1 5810.000 -0.000 0.029 22.178 30.196 0.03429 3.91 3.07
38 2 5810.000 16.621 0.063 22.759 30.214 0.03431 3.53 2.10
38 3 5810.000 -16.625 0.076 21.599 30.173 0.03416 4.62 4.58
38 1 5820.000 -0.000 0.029 22.179 30.446 0.03430 4.09 3.16
38 2 5820.000 16.621 0.063 22.760 30.464 0.03432 3.69 2.15
38 3 5820.000 -16.625 0.076 21.599 30.423 0.03417 4.76 4.66
38 1 5830.000 -0.000 0.029 22.180 30.696 0.03431 4.28 3.24
38 2 5830.000 16.621 0.063 22.761 30.714 0.03433 3.86 2.19
38 3 5830.000 -16.625 0.076 21.600 30.673 0.03418 4.92 4.74
38 1 5840.000 -0.000 0.029 nan nan 0.03432 4.48 3.33
38 2 5840.000 16.621 0.063 nan nan 0.03434 4.04 2.24
38 3 5840.000 -16.625 0.076 nan nan 0.03419 5.08 4.82
38 1 5850.000 -0.000 0.029 nan nan 0.03433 4.69 3.42
38 2 5850.000 16.621 0.063 nan nan 0.03436 4.23 2.30
38 3 5850.000 -16.625 0.076 nan nan 0.03420 5.25 4.90
38 1 5860.000 -0.000 0.029 nan nan 0.03434 4.91 3.51
38 2 5860.000 16.621 0.063 nan nan 0.03437 4.43 2.35
38 3 5860.000 -16.625 0.076 nan nan 0.03421 5.43 4.99
38 1 5870.000 -0.000 0.029 nan nan 0.03435 5.13 3.61
38 2 5870.000 16.621 0.063 nan nan 0.03438 4.64 2.41
38 3 5870.000 -16.625 0.076 nan nan 0.03421 5.62 5.07
38 1 5880.000 -0.000 0.029 nan nan 0.03436 5.37 3.70
38 2 5880.000 16.621 0.063 nan nan 0.03439 4.86 2.48
38 3 5880.000 -16.625 0.076 nan nan 0.03422 5.82 5.16
38 1 5890.000 -0.000 0.029 nan nan 0.03437 5.61 3.80
38 2 5890.000 16.621 0.063 nan nan 0.03441 5.09 2.55
38 3 5890.000 -16.625 0.076 nan nan 0.03423 6.03 5.25
38 1 5900.000 -0.000 0.029 nan nan 0.03438 5.85 3.89
38 2 5900.000 16.621 0.063 nan nan 0.03442 5.33 2.62
38 3 5900.000 -16.625 0.076 nan nan 0.03424 6.24 5.34
38 1 5910.000 -0.000 0.029 nan nan 0.03440 6.11 3.99
38 2 5910.000 16.621 0.063 nan nan 0.03443 5.58 2.69
38 3 5910.000 -16.625 0.076 nan nan 0.03425 6.47 5.43
38 1 5920.000 -0.000 0.029 nan nan 0.03441 6.37 4.09
38 2 5920.000 16.621 0.063 nan nan 0.03444 5.83 2.77
38 3 5920.000 -16.625 0.076 nan nan 0.03426 6.70 5.52
38 1 5930.000 -0.000 0.029 nan nan 0.03442 6.64 4.19
38 2 5930.000 16.621 0.063 nan nan 0.03446 6.10 2.85
38 3 5930.000 -16.625 0.076 nan nan 0.03427 6.94 5.62
38 1 5940.000 -0.000 0.029 nan nan 0.03443 6.92 4.30
38 2 5940.000 16.621 0.063 nan nan 0.03447 6.37 2.94
38 3 5940.000 -16.625 0.076 nan nan 0.03428 7.19 5.71
38 1 5950.000 -0.000 0.029 nan nan 0.03444 7.20 4.40
38 2 5950.000 16.621 0.063 nan nan 0.03448 6.65 3.03
38 3 5950.000 -16.625 0.076 nan nan 0.03429 7.44 5.81
38 1 5960.000 -0.000 0.029 nan nan 0.03445 7.49 4.51
38 2 5960.000 16.621 0.063 nan nan 0.03450 6.94 3.12
38 3 5960.000 -16.625 0.076 nan nan 0.03430 7.71 5.90
38 1 5970.000 -0.000 0.029 nan nan 0.03447 7.79 4.62
38 2 5970.000 16.621 0.063 nan nan 0.03451 7.24 3.22
38 3 5970.000 -16.625 0.076 nan nan 0.03431 7.98 6.00
38 1 5980.000 -0.000 0.029 nan nan 0.03448 8.09 4.73
38 2 5980.000 16.621 0.063 nan nan 0.03452 7.54 3.32
38 3 5980.000 -16.625 0.076 nan nan 0.03432 8.26 6.10
38 1 5990.000 -0.000 0.029 nan nan 0.03449 8.40 4.84
38 2 5990.000 16.621 0.063 nan nan 0.03454 7.86 3.43
38 3 5990.000 -16.625 0.076 nan nan 0.03433 8.55 6.20
38 1 6000.000 -0.000 0.029 nan nan 0.03450 8.72 4.96
38 2 6000.000 16.621 0.063 nan nan 0.03455 8.18 3.54
38 3 6000.000 -16.625 0.076 nan nan 0.03434 8.84 6.30
38 1 6010.000 -0.000 0.029 nan nan 0.03452 9.04 5.07
38 2 6010.000 16.621 0.063 nan nan 0.03457 8.51 3.66
38 3 6010.000 -16.625 0.076 nan nan 0.03435 9.15 6.40
38 1 6020.000 -0.000 0.029 nan nan 0.03453 9.38 5.19
38 2 6020.000 16.621 0.063 nan nan 0.03458 8.84 3.78
38 3 6020.000 -16.625 0.076 nan nan 0.03436 9.46 6.51
38 1 6030.000 -0.000 0.029 nan nan 0.03454 9.71 5.32
38 2 6030.000 16.621 0.063 nan nan 0.03460 9.19 3.90
38 3 6030.000 -16.625 0.076 nan nan 0.03438 9.77 6.61
38 1 6040.000 -0.000 0.029 nan nan 0.03455 10.06 5.44
38 2 6040.000 16.621 0.063 nan nan 0.03461 9.54 4.03
38 3 6040.000 -16.625 0.076 nan nan 0.03439 10.10 6.72
38 1 6050.000 -0.000 0.029 nan nan 0.03457 10.42 5.57
38 2 6050.000 16.621 0.063 nan nan 0.03463 9.91 4.17
38 3 6050.000 -16.625 0.076 nan nan 0.03440 10.43 6.83
39 1 3250.000 0.000 0.030 nan nan 0.03341 20.74 16.33
39 2 3250.000 16.636 0.099 nan nan 0.03344 20.81 18.06
39 3 3250.000 -16.616 0.038 nan nan 0.03344 20.53 16.89
39 1 3260.000 0.000 0.030 nan nan 0.03340 19.40 15.20
39 2 3260.000 16.636 0.099 nan nan 0.03342 19.45 16.89
39 3 3260.000 -16.616 0.038 nan nan 0.03343 19.21 15.79
39 1 3270.000 0.000 0.030 nan nan 0.03339 18.13 14.13
39 2 3270.000 16.636 0.099 26.449 -30.700 0.03340 18.15 15.79
39 3 3270.000 -16.616 0.038 nan nan 0.03342 17.96 14.74
39 1 3280.000 0.000 0.030 25.873 -30.499 0.03339 16.91 13.11
39 2 3280.000 16.636 0.099 26.453 -30.477 0.03339 16.92 14.73
39 3 3280.000 -16.616 0.038 25.294 -30.523 0.03341 16.77 13.76
39 1 3290.000 0.000 0.030 25.877 -30.276 0.03338 15.76 12.14
39 2 3290.000 16.636 0.099 26.457 -30.255 0.03338 15.74 13.72
39 3 3290.000 -16.616 0.038 25.298 -30.300 0.03340 15.65 12.83
39 1 3300.000 0.000 0.030 25.881 -30.053 0.03337 14.67 11.23
39 2 3300.000 16.636 0.099 26.461 -30.032 0.03336 14.62 12.77
39 3 3300.000 -16.616 0.038 25.302 -30.076 0.03339 14.59 11.95
39 1 3310.000 0.000 0.030 25.885 -29.829 0.03336 13.64 10.36
39 2 3310.000 16.636 0.099 26.464 -29.808 0.03335 13.56 11.86
39 3 3310.000 -16.616 0.038 25.305 -29.853 0.03338 13.58 11.13
39 1 3320.000 0.000 0.030 25.888 -29.606 0.03336 12.66 9.55
39 2 3320.000 16.636 0.099 26.468 -29.585 0.03334 12.55 11.00
39 3 3320.000 -16.616 0.038 25.309 -29.629 0.03337 12.64 10.37
39 1 3330.000 0.000 0.030 25.892 -29.381 0.03335 11.73 8.79
39 2 3330.000 16.636 0.099 26.471 -29.361 0.03333 11.59 10.19
39 3 3330.000 -16.616 0.038 25.312 -29.405 0.03337 11.75 9.66
39 1 3340.000 0.000 0.030 25.895 -29.157 0.03335 10.86 8.09
39 2 3340.000 16.636 0.099 26.475 -29.136 0.03332 10.68 9.42
39 3 3340.000 -16.616 0.038 25.315 -29.180 0.03336 10.92 9.01
39 1 3350.000 0.000 0.030 25.898 -28.932 0.03334 10.04 7.43
39 2 3350.000 16.636 0.099 26.478 -28.911 0.03331 9.83 8.70
39 3 3350.000 -16.616 0.038 25.318 -28.955 0.03335 10.14 8.41
39 1 3360.000 0.000 0.030 25.902 -28.706 0.03334 9.27 6.83
39 2 3360.000 16.636 0.099 26.481 -28.686 0.03330 9.01 8.02
39 3 3360.000 -16.616 0.038 25.321 -28.730 0.03335 9.41 7.87
39 1 3370.000 0.000 0.030 25.905 -28.481 0.03333 8.55 6.28
39 2 3370.000 16.636 0.099 26.484 -28.461 0.03329 8.25 7.39
39 3 3370.000 -16.616 0.038 25.324 -28.504 0.03334 8.74 7.38
39 1 3380.000 0.000 0.030 25.908 -28.255 0.03333 7.88 5.79
39 2 3380.000 16.636 0.099 26.487 -28.235 0.03329 7.53 6.79
39 3 3380.000 -16.616 0.038 25.327 -28.279 0.03334 8.13 6.95
39 1 3390.000 0.000 0.030 25.911 -28.029 0.03333 7.26 5.35
39 2 3390.000 16.636 0.099 26.490 -28.009 0.03328 6.86 6.24
39 3 3390.000 -16.616 0.038 25.330 -28.052 0.03333 7.57 6.58
39 1 3400.000 0.000 0.030 25.913 -27.802 0.03332 6.69 4.98
39 2 3400.000 16.636 0.099 26.493 -27.783 0.03327 6.23 5.74
39 3 3400.000 -16.616 0.038 25.333 -27.826 0.03333 7.06 6.26
39 1 3410.000 0.000 0.030 25.916 -27.576 0.03332 6.17 4.67
39 2 3410.000 16.636 0.099 26.496 -27.556 0.03327 5.65 5.28
39 3 3410.000 -16.616 0.038 25.336 -27.599 0.03332 6.61 6.00
39 1 3420.000 0.000 0.030 25.919 -27.349 0.03332 5.70 4.41
39 2 3420.000 16.636 0.099 26.499 -27.329 0.03326 5.12 4.87
39 3 3420.000 -16.616 0.038 25.338 -27.372 0.03332 6.21 5.79
39 1 3430.000 0.000 0.030 25.921 -27.121 0.03332 5.29 4.23
39 2 3430.000 16.636 0.099 26.501 -27.102 0.03326 4.63 4.50
39 3 3430.000 -16.616 0.038 25.341 -27.145 0.03332 5.87 5.63
39 1 3440.000 0.000 0.030 25.924 -26.894 0.03332 4.92 4.10
39 2 3440.000 16.636 0.099 26.504 -26.874 0.03325 4.19 4.18
39 3 3440.000 -16.616 0.038 25.343 -26.917 0.03331 5.57 5.51
39 1 3450.000 0.000 0.030 25.926 -26.666 0.03331 4.61 4.03
39 2 3450.000 16.636 0.099 26.506 -26.646 0.03325 3.80 3.91
39 3 3450.000 -16.616 0.038 25.345 -26.689 0.03331 5.33 5.44
39 1 3460.000 0.000 0.030 25.929 -26.438 0.03331 4.35 4.00
39 2 3460.000 16.636 0.099 26.508 -26.418 0.03325 3.46 3.69
39 3 3460.000 -16.616 0.038 25.348 -26.461 0.03331 5.14 5.41
39 1 3470.000 0.000 0.030 25.931 -26.209 0.03331 4.14 4.02
39 2 3470.000 16.636 0.099 26.511 -26.190 0.03324 3.17 3.51
39 3 3470.000 -16.616 0.038 25.350 -26.233 0.03331 5.00 5.41
39 1 3480.000 0.000 0.030 25.933 -25.981 0.03331 3.98 4.08
39 2 3480.000 16.636 0.099 26.513 -25.962 0.03324 2.95 3.39
39 3 3480.000 -16.616 0.038 25.352 -26.004 0.03331 4.90 5.44
39 1 3490.000 0.000 0.030 25.935 -25.752 0.03331 3.86 4.16
39 2 3490.000 16.636 0.099 26.515 -25.733 0.03324 2.78 3.31
39 3 3490.000 -16.616 0.038 25.354 -25.775 0.03331 4.83 5.48
39 1 3500.000 0.000 0.030 25.937 -25.523 0.03331 3.79 4.27
39 2 3500.000 16.636 0.099 26.517 -25.504 0.03324 2.67 3.27
39 3 3500.000 -16.616 0.038 25.356 -25.546 0.03330 4.80 5.55
39 1 3510.000 0.000 0.030 25.939 -25.293 0.03331 3.76 4.39
39 2 3510.000 16.636 0.099 26.519 -25.274 0.03324 2.62 3.26
39 3 3510.000 -16.616 0.038 25.358 -25.317 0.03330 4.79 5.63
39 1 3520.000 0.000 0.030 25.941 -25.064 0.03331 3.76 4.52
39 2 3520.000 16.636 0.099 26.521 -25.045 0.03323 2.61 3.28
39 3 3520.000 -16.616 0.038 25.360 -25.087 0.03330 4.81 5.72
39 1 3530.000 0.000 0.030 25.943 -24.834 0.03331 3.78 4.65
39 2 3530.000 16.636 0.099 26.523 -24.815 0.03323 2.63 3.33
39 3 3530.000 -16.616 0.038 25.362 -24.857 0.03330 4.84 5.81
39 1 3540.000 0.000 0.030 25.945 -24.604 0.03331 3.82 4.79
39 2 3540.000 16.636 0.099 26.525 -24.585 0.03323 2.69 3.39
39 3 3540.000 -16.616 0.038 25.364 -24.627 0.03330 4.89 5.91
39 1 3550.000 0.000 0.030 25.947 -24.373 0.03332 3.88 4.93
39 2 3550.000 16.636 0.099 26.527 -24.355 0.03323 2.77 3.47
39 3 3550.000 -16.616 0.038 25.365 -24.397 0.03330 4.95 6.01
39 1 3560.000 0.000 0.030 25.949 -24.143 0.03332 3.95 5.06
39 2 3560.000 16.636 0.099 26.529 -24.124 0.03323 2.87 3.55
39 3 3560.000 -16.616 0.038 25.367 -24.166 0.03330 5.01 6.10
39 1 3570.000 0.000 0.030 25.950 -23.912 0.03332 4.02 5.19
39 2 3570.000 16.636 0.099 26.530 -23.894 0.03323 2.97 3.64
39 3 3570.000 -16.616 0.038 25.369 -23.936 0.03330 5.08 6.20
39 1 3580.000 0.000 0.030 25.952 -23.681 0.03332 4.10 5.31
39 2 3580.000 16.636 0.099 26.532 -23.663 0.03323 3.07 3.73
39 3 3580.000 -16.616 0.038 25.370 -23.705 0.03331 5.15 6.29
39 1 3590.000 0.000 0.030 25.953 -23.450 0.03332 4.18 5.43
39 2 3590.000 16.636 0.099 26.533 -23.432 0.03323 3.18 3.83
39 3 3590.000 -16.616 0.038 25.372 -23.474 0.03331 5.21 6.38
39 1 3600.000 0.000 0.030 25.955 -23.219 0.03332 4.25 5.54
39 2 3600.000 16.636 0.099 26.535 -23.200 0.03324 3.28 3.92
39 3 3600.000 -16.616 0.038 25.373 -23.242 0.03331 5.28 6.47
39 1 3610.000 0.000 0.030 25.956 -22.987 0.03332 4.32 5.65
39 2 3610.000 16.636 0.099 26.536 -22.969 0.03324 3.38 4.00
39 3 3610.000 -16.616 0.038 25.375 -23.011 0.03331 5.34 6.55
39 1 3620.000 0.000 0.030 25.958 -22.756 0.03333 4.39 5.74
39 2 3620.000 16.636 0.099 26.538 -22.737 0.03324 3.47 4.08
39 3 3620.000 -16.616 0.038 25.376 -22.779 0.03331 5.40 6.62
39 1 3630.000 0.000 0.030 25.959 -22.524 0.03333 4.46 5.83
39 2 3630.000 16.636 0.099 26.539 -22.505 0.03324 3.56 4.16
39 3 3630.000 -16.616 0.038 25.377 -22.547 0.03331 5.45 6.69
39 1 3640.000 0.000 0.030 25.960 -22.292 0.03333 4.51 5.91
39 2 3640.000 16.636 0.099 26.541 -22.273 0.03324 3.64 4.23
39 3 3640.000 -16.616 0.038 25.379 -22.315 0.03331 5.50 6.75
39 1 3650.000 0.000 0.030 25.962 -22.059 0.03333 4.56 5.99
39 2 3650.000 16.636 0.099 26.542 -22.041 0.03324 3.71 4.30
39 3 3650.000 -16.616 0.038 25.380 -22.083 0.03332 5.54 6.80
39 1 3660.000 0.000 0.030 25.963 -21.827 0.03334 4.61 6.05
39 2 3660.000 16.636 0.099 26.543 -21.809 0.03325 3.77 4.36
39 3 3660.000 -16.616 0.038 25.381 -21.850 0.03332 5.57 6.85
39 1 3670.000 0.000 0.030 25.964 -21.594 0.03334 4.65 6.11
39 2 3670.000 16.636 0.099 26.544 -21.576 0.03325 3.82 4.42
39 3 3670.000 -16.616 0.038 25.382 -21.617 0.03332 5.60 6.89
39 1 3680.000 0.000 0.030 25.965 -21.361 0.03334 4.68 6.16
39 2 3680.000 16.636 0.099 26.545 -21.343 0.03325 3.87 4.46
39 3 3680.000 -16.616 0.038 25.383 -21.385 0.03332 5.62 6.93
39 1 3690.000 0.000 0.030 25.966 -21.128 0.03334 4.70 6.21
39 2 3690.000 16.636 0.099 26.547 -21.110 0.03325 3.91 4.51
39 3 3690.000 -16.616 0.038 25.384 -21.151 0.03332 5.64 6.96
39 1 3700.000 0.000 0.030 25.967 -20.895 0.03335 4.71 6.24
39 2 3700.000 16.636 0.099 26.548 -20.877 0.03326 3.94 4.54
39 3 3700.000 -16.616 0.038 25.385 -20.918 0.03333 5.65 6.98
39 1 3710.000 0.000 0.030 25.968 -20.662 0.03335 4.72 6.27
39 2 3710.000 16.636 0.099 26.549 -20.644 0.03326 3.96 4.57
39 3 3710.000 -16.616 0.038 25.386 -20.685 0.03333 5.65 7.00
39 1 3720.000 0.000 0.030 25.969 -20.428 0.03335 4.72 6.30
39 2 3720.000 16.636 0.099 26.550 -20.410 0.03326 3.97 4.60
39 3 3720.000 -16.616 0.038 25.387 -20.451 0.03333 5.65 7.01
39 1 3730.000 0.000 0.030 25.970 -20.194 0.03336 4.72 6.31
39 2 3730.000 16.636 0.099 26.551 -20.176 0.03326 3.97 4.61
39 3 3730.000 -16.616 0.038 25.388 -20.218 0.03334 5.64 7.02
39 1 3740.000 0.000 0.030 25.971 -19.961 0.03336 4.71 6.32
39 2 3740.000 16.636 0.099 26.552 -19.943 0.03327 3.97 4.63
39 3 3740.000 -16.616 0.038 25.389 -19.984 0.03334 5.62 7.02
39 1 3750.000 0.000 0.030 25.972 -19.727 0.03336 4.69 6.33
39 2 3750.000 16.636 0.099 26.552 -19.709 0.03327 3.96 4.64
39 3 3750.000 -16.616 0.038 25.390 -19.750 0.03334 5.60 7.02
39 1 3760.000 0.000 0.030 25.973 -19.492 0.03337 4.67 6.33
39 2 3760.000 16.636 0.099 26.553 -19.475 0.03327 3.95 4.64
39 3 3760.000 -16.616 0.038 25.391 -19.516 0.03334 5.57 7.01
39 1 3770.000 0.000 0.030 25.974 -19.258 0.03337 4.64 6.32
39 2 3770.000 16.636 0.099 26.554 -19.240 0.03328 3.93 4.64
39 3 3770.000 -16.616 0.038 25.391 -19.281 0.03335 5.54 6.99
39 1 3780.000 0.000 0.030 25.974 -19.024 0.03337 4.60 6.31
